"","imdb_title_id","title","year","genre","duration","country","language","director","actors","usa_gross_income","worldwide_gross_income","weighted_average_vote","total_votes","mean_vote","median_vote","allgenders_0age_avg_vote","allgenders_18age_avg_vote","allgenders_30age_avg_vote","allgenders_45age_avg_vote","males_allages_avg_vote","males_0age_avg_vote","males_18age_avg_vote","males_30age_avg_vote","males_45age_avg_vote","females_allages_avg_vote","females_0age_avg_vote","females_18age_avg_vote","females_30age_avg_vote","females_30age_votes","females_45age_avg_vote","top1000_voters_rating","us_voters_rating","non_us_voters_rating","movie_length"
"881","tt3297792","Survivor",2014,"Action, Adventure, Fantasy",93,"USA","English","John Lyde","Danielle C. Ryan, Kevin Sorbo, Rocky Myers, Ruby Jones, Melanie Stone, Blake Webb, Abigail Mason, Andrew Dee Jones, Paul D. Hunt, James C. Morris, Braxton McAllister, Nicola Posener, Cathy Tidwell",NA,NA,4,1867,4.4,4,5,3.6,3.8,4.2,3.9,NA,3.5,3.7,4.1,4.5,5,3.8,4.1,82,4.9,3.9,4.4,3.7,"medium"
"882","tt3299604","Haunted House on Sorority Row",2014,"Horror",81,"USA","English","Henrique Couto","Marylee Osborne, Erin R. Ryan, Tonjia Atomic, Iabou Windimere, Joe Kidd, Haley Madison, Joni Durian, Chandra McCracken, Tara Clark, Rachael Redolfi, Eric Widing, Rachel Ritter, Brandi Baird, Mike Hilinski",NA,NA,4.8,109,5.4,5,NA,3.3,4.7,4.9,5,NA,3.3,4.9,5.3,3.9,NA,NA,3,6,2.3,3.6,5,3.3,"short"
"883","tt3300442","Paternity Leave",2015,"Comedy, Drama, Romance",90,"USA","English","Matt Riddlehoover","Jacob York, Charlie David, Chris Salvatore, Britten Tillinghast, Darrin Otto, Linda, Rebecca Lines, Henry, Joseph Aguon Drake Jr., Rafael Sochakov, J.R. Robles, Jon Luttrell, Michael Trolinger, Susannah Devereux, April Ragan",NA,NA,6.1,1585,7.4,7,NA,6.2,6.1,6,6.1,NA,6.3,6.1,6.2,6,NA,5.7,6,169,6.3,5.3,6.7,5.8,"medium"
"884","tt3305388","Mountain Top",2017,"Drama, Family, Mystery",102,"USA","English","Gary Wheeler","Barry Corbin, Coby Ryan McLaughlin, Valerie Azlynn, Lin Shaye, Danny Vinson, Burgess Jenkins, Gregory Alan Williams, Bob Gunton, Rachel Hendrix, Sydney Penny, Clifton Powell, Ed Pilkington, Davis Osborne, Sandra Elise Williams, Gary Ray Moore",NA,NA,7.4,272,8,8,NA,7.2,6.7,7.3,7.3,NA,7.1,6.8,7.4,7.4,NA,9,6.2,5,7.4,8,7.7,6.6,"medium"
"885","tt3307800","Zeus - Una Pasqua da cani",2014,"Family",87,"USA","English","Sean Olson","Dean Cain, Elisa Donovan, Beverley Mitchell, Patrick Muldoon, Catherine Hicks, Mario Lopez, Joey Diaz, Nicole Eggert, Matthew Lawrence, Mindy Sterling, Tiffany Thornton, Madelyn Deutch, Michael Leone, Caitlyn Leone, Tamzin Astani",NA,178360,3.5,186,4.4,4,NA,3.3,3.3,3.9,3.1,NA,2.6,2.9,3.8,4.6,NA,5.2,4.6,14,4.5,3.2,4.6,2.9,"short"
"886","tt3312230","Future Justice",2014,"Action, Sci-Fi",90,"USA","English","Richard Griffin","Nathaniel Sylva, Aaron Andrade, Steven O'Broin, Elyssa Baldassarri, Dan Mauro, Rich Tretheway, Anna Rizzo, Johnny Sederquist, Monica Saviolakis, Tobias Wilson, Christian Masters, Michael Thurber, Sean Leser, Tiffany Lee Ferris, Sean Carufel",NA,NA,4,103,5.1,5,NA,2.5,4,3.9,3.6,NA,2.5,3.7,3.6,5.9,NA,NA,5.3,5,6.2,2.4,5.9,2.9,"medium"
"887","tt3323638","The Night Crew",2015,"Action, Horror, Thriller",89,"USA","English","Christian Sesma","Luke Goss, Bokeem Woodbine, Danny Trejo, Paul Sloan, Chasty Ballesteros, Luciana Faulhaber, Jason Mewes, Jacqueline Lord, Roberto 'Sanz' Sanchez, Kaleti Williams, Pedro Chingo Bling Herrera, Don Swayze, Christine Nguyen, Ryan Noto, Anthony J. Rickert-Epstein",NA,NA,4.1,1073,4.5,4,NA,4,4,4.2,4.1,NA,4.1,4,4.2,4.1,NA,3.4,4.5,38,3.6,3.5,4.2,4,"short"
"888","tt3329554","My Favorite Five",2015,"Comedy, Romance",92,"USA","English","Paul D. Hannah","Rochelle Aytes, Brian White, DeRay Davis, Erica Hubbard, Jay Ellis, Steven Williams, Valarie Pettiford, Jillian Murray, Quinton Aaron, Angeline-Rose Troy, Leonard Roberts, Elimu Nelson, Amin Joseph, Billy 'Sly' Williams, Linda Wang",NA,NA,5.4,257,6,6,1,5.8,5,5.6,5,NA,5.9,4.2,5.7,5.7,1,5.7,5.6,45,5.4,5.7,5.9,4.1,"medium"
"889","tt3334390","Sleeping Beauty",2014,"Action, Adventure, Drama",88,"USA","English","Rene Perez","Jenny Allford, Robert Amstler, Gemma Donato, Raven Lexy, John J. Welsh, David Reinprecht, Joseph Aviel, Mingyu Chu, Haref Topete, Heather Montanez, Robert S. Dixon",NA,NA,3.4,139,3.5,3,NA,3.9,3,3.5,3.3,NA,3.3,3.1,3.6,3.2,NA,4.3,2.1,8,3,3.4,3.9,2.9,"short"
"890","tt3343350","One Shot",2014,"Action, Sci-Fi",91,"USA","English","John Lyde","Matthew Reese, Nichelle Aiden, Kevin Sorbo, Adam Abram, Bailee MyKell Cowperthwaite, Pete Day, James Gaisford, Jacque Gray, Scott Hanks, Paul D. Hunt, Bailee Michelle Johnson, Ruby Jones, Lala Kent, Melanie Stone, Vaughn Travis",NA,NA,3.6,479,4,3,1,4,3.4,3.6,3.5,NA,4.1,3.3,3.7,3.1,1,3,4.1,12,3,3,3.8,3.3,"medium"
"891","tt3350890","Starve",2014,"Horror, Thriller",98,"USA","English","Griff Furst","Bobby Campo, Mariah Bonner, Bobby C. King, Cooper Huckabee, Dave Davis, Thomas Francis Murphy, Casey Dillard, Jessica Lemon Wilkinson, Catherine Cappiello, Johnny McPhail, Leigh Hennessy, Peter Lawson Jones, Renada Young, Tony Sanford, Elise Fyke",NA,NA,4.7,1017,5.1,5,5.5,4.8,4.7,4.6,4.7,6,5,4.8,4.5,4.7,5,4.3,4.8,117,4.9,4.9,4.8,4.5,"medium"
"892","tt3359872","Stranded",2014,"Western",84,"USA","English","David DeCoteau","William McNamara, Eric Roberts, Tom Berenger, Ashley Hayes, Bart Voitila, Oliver Rayon, Randy Jay Burrell, Daniel Dannas, Tim Abell",NA,NA,3,109,3.9,3,NA,7,2.6,3.2,2.9,NA,7,2.5,3.2,3,NA,NA,3.9,5,4,3.4,3.1,2.7,"short"
"893","tt3367686","A Perfect Vacation",2015,"Action, Horror, Mystery",89,"USA","English","Mark Atkins","Jason London, Robert Davi, David Keith, Michael Copon, Natalie Burn, Edward Furlong, Daryl Hannah, Vinnie Jones, Michael Paré, Christa Campbell, Daz Crawford, Augie Duke, Philip Tan, Katrin Assi, Mykayla Sohn",NA,NA,3.3,1418,3.7,3,6,3,3.2,3.5,3.2,5,3,3.1,3.5,4,7,3.4,4.1,94,4.1,3.5,3.6,3.2,"short"
"894","tt3369676","The Burning Dead",2015,"Horror",82,"USA","English","Rene Perez","Danny Trejo, Thomas Downey, Moniqua Plante, Nicole Carmela, Kevin Norman, Robert F. Lyons, Kyle T. Heffner, Julia Lehman, Tom Nagel, Jenny Lin, Adam Gregor, Robert Amstler, Matthew W. Tate, Morgan Lester, Jailene Arias",NA,NA,2.2,663,2.7,2,NA,1.7,2.1,2.5,2.2,NA,1.8,2.1,2.5,2,NA,1.3,2.3,16,2.9,2.3,2.4,2.2,"short"
"895","tt3371366","Transformers - L'ultimo cavaliere",2017,"Action, Adventure, Sci-Fi",154,"USA, China, Canada","English","Michael Bay","Mark Wahlberg, Anthony Hopkins, Josh Duhamel, Laura Haddock, Santiago Cabrera, Isabela Merced, Jerrod Carmichael, Stanley Tucci, Liam Garrigan, Martin McCreadie, Rob Witcomb, Marcus Fraser, John Hollingworth, Daniel Adegboyega, Trent Seven",130168683,605425157,5.2,132180,5.4,5,4.9,5.2,5.2,5.3,5.2,4.9,5.1,5.1,5.3,5.7,4.9,5.7,5.6,4427,6.1,4.8,5.1,5.1,"long"
"896","tt3378000","666: Kreepy Kerry",2014,"Horror",75,"USA","English","David DeCoteau","Conner Sorensen, Alexia Quinn, Justin Johnson Cortez, Torran Kitts, Kyle Dondlinger, Chase Clarke, Kirk Krause, Darcy DeMoss",NA,NA,2.3,131,2.6,1,NA,3.3,2.1,2.6,2.5,NA,3.7,2,2.7,2.7,NA,4.3,4.3,3,1,1.5,2.6,1.9,"short"
"897","tt3380104","Buddy Hutchins",2015,"Horror, Thriller",98,"USA","English","Jared Cohn","Jamie Kennedy, Sally Kirkland, Sara Malakul Lane, David Gere, Steve Hanks, Nicole Alexandra Shipley, Demetrius Stear, Remington Moses, Richard Switzer, Edward DeRuiter, Hiram A. Murray, Erin O'Brien, Samantha Stewart, George Saunders, Rebecca Rowley",NA,NA,3.6,386,4,4,4,4.5,3.8,3.5,3.6,NA,4.2,3.8,3.5,4,4,5.8,4.2,14,3.3,3.8,3.9,3.6,"medium"
"898","tt3381068","Legend",2015,"Horror",94,"USA","English","Timothy Woodward Jr.","Verne Troyer, Kerry Knuppe, Bill Oberst Jr., Marlon Young, Ross Bagley, Travis Eberhard, Josh Berger, Matt Cinquanta, Willow Hale, Kodi Saint Angelo, Rachel Applehans, Erik Aude, David Baptiste, Angela Denton, Massimo Dobrovic",NA,NA,3.4,313,3.8,3,4,3.6,3,3.7,3.3,NA,3.6,3,3.7,3.4,4,3.5,3.1,16,3.7,3,3.5,3.1,"medium"
"899","tt3384180","The Man in 3B",2015,"Crime, Drama, Thriller",93,"USA","English","Trey Haley","Lamman Rucker, Christian Keyes, Brely Evans, D.B. Woodside, Nafessa Williams, Kellita Smith, Anthony Montgomery, Billy Dee Williams, James Black, Robert Ri'chard, Jackée Harry, Trisha Mann, Olivia Longott, Marla Gibbs, Thomas Calabro",291513,291513,5.2,573,5.7,6,5,5.4,5,5,4.8,5,5.5,4.9,4.5,5.5,5,5.2,5.2,84,6.2,4.9,5.5,4.6,"medium"
"900","tt3393070","Android Cop",2014,"Action, Adventure, Crime",89,"USA","English","Mark Atkins","Michael Jai White, Kadeem Hardison, Randy Wayne, Charles S. Dutton, Larissa Vereza, Gerald Webb, Duane Avery, Morgan Benoit, Deena Trudy, Jay Brothers, Kay D'Arcy, Jay Gillespie, William Guirola, George Kokkoris, Danny Ledsinger",NA,NA,3.2,1612,3.6,3,2,3.1,3,3.3,3.1,1,3.2,3,3.3,3.4,2.5,2.1,3.7,36,3.8,3.2,3.6,3,"short"
"901","tt3396114","Christmas in the Heartland",2018,"Family",112,"USA","English","Harvey Lowry","Sierra McCormick, Brighton Sharbino, Bo Derek, Shelley Long, Christopher Rich, JoeDon Rooney, Tiffany Fallon, Paula Trickey, Christian Kane, Tisha Bradford, Bryan Whorton, Gavin Taylor, Parker Ridings, Thatcher Ridings, Bryson Smith",NA,NA,5.9,812,6.4,7,5,5.4,5.3,6.5,5.6,NA,5.1,4.9,6.3,5.9,5,5.5,5.6,135,6.8,6,6,5.3,"medium"
"902","tt3398066","Christian Mingle",2014,"Comedy, Romance",103,"USA","English, Spanish","Corbin Bernsen","Lacey Chabert, Jonathan Patrick Moore, Saidah Arrika Ekulona, Stephen Tobolowsky, John O'Hurley, Morgan Fairchild, David Keith, Corbin Bernsen, Jill Saunders, Sascha Alexander, Justin Dray, Tony D. Czech, Jessa French, Jelynn Sophia, Anna Anderson",25480,25480,4.3,1472,4.7,5,5.3,3.5,4.3,4.9,3.7,5,2.7,3.6,4.4,5,5.5,4.4,5.1,219,6,4.7,4.3,4,"medium"
"903","tt3398252","Samurai Cop 2: Deadly Vengeance",2015,"Action, Crime, Thriller",94,"USA","English","Gregory Hatanaka","Mathew Karedas, Mark Frazer, Bai Ling, Cranston Komuro, Shane Ryan, Tommy Wiseau, Laurene Landon, Melissa Moore, Joe Estevez, Lexi Belle, Jesse Hlubik, Mel Novak, Mindy Robinson, Lisa London, Kristine DeBell",NA,NA,4.9,3455,6.8,8,3.7,3.6,5.5,4.8,4.5,5,3.5,4.9,4.5,8.2,3,4.9,8.9,634,7.5,4.4,6.8,3.7,"medium"
"904","tt3399078","Time Rush",2016,"Action, Thriller",85,"UK","English","Daniel Zirilli","Hari Das Ahatefu, Dean Alexandrou, Michael Aston, Srisuwan Asuchewakamjohn, Nuttakan Boonjaiyai, David Bueno, Thanatthongphum Chakpharittechodom, Yulduz Clarke, Richard Dee-Roberts, Jacky Dunnes, Byron Gibson, David Gray, Kriengkrai Harmchan, Sirivej Jaroenchon, Pochachan Jutamas",NA,NA,3.2,382,4.1,3,NA,2.9,3.1,3.2,3.1,NA,2.8,3.1,3.2,3.2,NA,6,4.1,8,3.2,2.8,3,3.2,"short"
"905","tt3400060","Piranha Sharks",2016,"Action, Comedy, Drama",79,"USA","English","Leigh Scott","Collin Galyean, Ramona Mallory, Josh Hammond, John Wells, Frederic Doss, Jon-Christian Costable, GinaMarie Zimmerman, Amy Blackman, Ashe Parker, Martin Ewens, Brandon Stacy, Benjamin Kanes, Barry Ratcliffe, Kristina Page, Al Snow",NA,NA,3.2,392,4.1,3,5,2.3,3.2,3.4,3.1,NA,2.2,3.2,3.3,3.5,5,2.7,2.8,25,5.1,2.7,3.7,2.9,"short"
"906","tt3400932","The Chair",2016,"Crime, Horror, Thriller",84,"USA","English","Chad Ferrin","Bill Oberst Jr., Roddy Piper, Noah Hathaway, Zach Galligan, Naomi Grossman, Timothy Muskatell, Ezra Buzzington, Derrick Damions, Kyle Hester, Kin Shriner, Susan Eisenberg, Jacob Banser, John Siciliano, Robert Rhine, Tomas Boykin",NA,NA,4.7,115,5.7,5,NA,4.1,4.8,4.4,4.4,NA,5,5,4.1,4.9,NA,4.7,4.3,9,5.3,4,5,4.2,"short"
"907","tt3449302","The Dead the Damned and the Darkness",2014,"Action, Horror, Thriller",90,"USA","English, Indonesian","Rene Perez","Robert Tweten, Iren Levy, John J. Welsh, Richard Tyson, Raven Lexy, Russell Piette, Christopher Kriesa, Dakota Allen, Jenny Allford, Jade Armenta, Taylor Arthus, Chelsea Bailey, Mathew A Bohlin, Ryan Crane, Robert S. Dixon",NA,NA,3,297,3.5,3,NA,3,3,3,2.9,NA,3.1,2.9,3,3.6,NA,NA,3.7,14,3.5,3.1,3.1,2.9,"medium"
"908","tt3449658","La macchina dei desideri",2015,"Comedy, Family, Fantasy",90,"USA","English","Letia Clouston","Lexi Giovagnoli, Calum Worthy, Diedrich Bader, Julia Duffy, Kathryn Albers, Dan Wilt, Matt Clouston, Ree Lawson, Lora Chatman, Grainne McDermott, Deacon Dawson, Steve Earnest, Erika Gianni, Vincent Giovagnoli, Vanesa Lavado",NA,NA,5.8,354,6.4,6,6.5,6.5,5.3,5.3,5,5,4.9,4.9,5.2,6.3,8,7.2,5.8,49,5.6,5.1,5.6,5.4,"medium"
"909","tt3450650","Il superpoliziotto del supermercato 2",2015,"Action, Comedy, Crime",94,"USA","English","Andy Fickman","Kevin James, Raini Rodriguez, Neal McDonough, Daniella Alonso, Eduardo Verástegui, David Henrie, Shirley Knight, Gary Valentine, Ana Gasteyer, Nicholas Turturro, Loni Love, Shelly Desai, Vic Dibitetto, D.B. Woodside, Bas Rutten",71038190,107588225,4.4,33463,4.7,5,4.1,4.4,4.3,4.4,4.3,4,4.3,4.3,4.4,4.7,5.1,4.8,4.6,1472,4.8,4,4.1,4.4,"medium"
"910","tt3455826","Salverò mia figlia",2014,"Drama, Thriller",88,"USA","English","Michael Feifer","Kayla Ewell, Christy Carlson Romano, Bryce Johnson, Ariella Nurkovic, Isabella Nurkovic, David Ulmer, Tyler Rice, Caia Coley, Kimberly Arland, Thomas Bell, Michelle DeFraites, Robert Wu, Ian Stanley, Brock Burnett, Kim Estes",NA,NA,4.9,417,5.1,5,NA,4.7,5,4.7,4.5,NA,3.4,4.9,4.4,5.1,NA,5.4,5.2,79,5,4.7,5,4.4,"short"
"911","tt3460252","The Hateful Eight",2015,"Crime, Drama, Mystery",168,"USA","English, Spanish, French","Quentin Tarantino","Samuel L. Jackson, Kurt Russell, Jennifer Jason Leigh, Walton Goggins, Demián Bichir, Tim Roth, Michael Madsen, Bruce Dern, James Parks, Dana Gourrier, Zoë Bell, Lee Horsley, Gene Jones, Keith Jefferson, Craig Stark",54117416,155762510,7.8,499070,7.8,8,8.3,8.1,7.7,7.4,7.8,8.3,8.1,7.7,7.4,7.5,7.2,7.7,7.4,20268,7.2,7.5,7.7,7.8,"long"
"912","tt3461828","Cat Run 2",2014,"Action, Comedy",96,"USA","English, Russian, Mandarin","John Stockwell","Scott Mechlowicz, Alphonso McAuley, Winter Ave Zoli, Vanessa Branch, Leonardo Nam, Gregory Alan Williams, Brittany S. Hall, Maria Rogers, Lawrence P. Beron, Thomas Tah Hyde III, David Maldonado, Peter Karas, Luke Sexton, Preston James Hillier, Dan Bilzerian",NA,NA,4.4,1170,4.6,5,NA,4.4,4.3,4.4,4.3,NA,4.3,4.4,4.4,4.4,NA,5,3.8,28,4.9,3.6,4.8,4.1,"medium"
"913","tt3469284","Jurassic Prey",2015,"Action, Adventure, Comedy",87,"USA","English","Mark Polonia","Danielle Donahue, Jeff Kirkendall, Bob Dennis, James Carolus, Steve Diasparra, Ken Van Sant, Todd Carpenter, Kelsey Kaufmann, Austin Dragovich, Laurie Smith, Richard Rawson, Frank Humes, Houston Baker, Mark Polonia",NA,NA,1.7,642,2.4,1,1,1.4,1.7,1.7,1.6,1,1.5,1.6,1.6,1.8,NA,1.1,1.9,21,2.7,1.5,2.2,1.4,"short"
"914","tt3480446","Almost Mercy",2015,"Horror",85,"USA","English","Tom DeNucci","Bill Moseley, Kane Hodder, Danielle Guldin, Nick Principe, Pamela Figueiredo, Stacey Forbes, Tommy Dreamer, Jose Guns Alves, Allie Marshall, Diana Porter, JP Valenti, David Gere, Haley Pine, Jason Tisi, Mikaela Happas",NA,NA,6,978,6.2,6,NA,6.1,6,5.9,5.8,NA,5.9,5.8,5.8,6.3,NA,6.3,6.5,118,6,5.5,6.1,5.5,"short"
"915","tt3480796","Vice",2015,"Action, Adventure, Sci-Fi",96,"USA","English","Brian A. Miller","Ambyr Childers, Thomas Jane, Bryan Greenberg, Bruce Willis, Johnathon Schaech, Charlotte Kirk, Brett Granstaff, Ryan O'Nan, David Gordon, Colin Egglesfield, Cameron Brexler, Jesse Pruett, Tyler Jon Olson, Don Harvey, Lydia Hull",NA,1568954,4.2,15271,4.3,4,4,4.4,4.1,4.2,4.2,NA,4.4,4.1,4.2,4.3,4,4.6,4.1,741,4.3,4,4.3,4.1,"medium"
"916","tt3481000","Chocolate City",2015,"Drama",91,"USA","English","Jean-Claude La Marre","Robert Ri'chard, Vivica A. Fox, DeRay Davis, Michael Jai White, Tyson Beckford, Darrin Dewitt Henson, Jean-Claude La Marre, Ginuwine, Ernest Thomas, Carmen Electra, Eurika Pratts, Andrea Kelly, Xavier Declie, Bolo the Entertainer, Gilbert Saldivar",212662,212662,3.9,1003,4.7,4,3.2,4.2,3.7,3.8,3.5,NA,3.9,3.6,3.4,4.3,3.2,4.4,3.9,163,4.6,4.2,4,3.7,"medium"
"917","tt3498820","Captain America: Civil War",2016,"Action, Adventure, Sci-Fi",147,"USA","English, German, Xhosa, Russian, Romanian, Hindi","Anthony Russo","Chris Evans, Robert Downey Jr., Scarlett Johansson, Sebastian Stan, Anthony Mackie, Don Cheadle, Jeremy Renner, Chadwick Boseman, Paul Bettany, Elizabeth Olsen, Paul Rudd, Emily VanCamp, Tom Holland, Daniel Brühl, Frank Grillo",408084349,1153332120,7.8,644241,7.9,8,8,7.9,7.7,7.6,7.8,8,7.9,7.7,7.6,7.8,8.1,7.9,7.7,25067,7.8,7.5,8,7.6,"long"
"918","tt3498820","Captain America: Civil War",2016,"Action, Adventure, Sci-Fi",147,"USA","English, German, Xhosa, Russian, Romanian, Hindi","Joe Russo","Chris Evans, Robert Downey Jr., Scarlett Johansson, Sebastian Stan, Anthony Mackie, Don Cheadle, Jeremy Renner, Chadwick Boseman, Paul Bettany, Elizabeth Olsen, Paul Rudd, Emily VanCamp, Tom Holland, Daniel Brühl, Frank Grillo",408084349,1153332120,7.8,644241,7.9,8,8,7.9,7.7,7.6,7.8,8,7.9,7.7,7.6,7.8,8.1,7.9,7.7,25067,7.8,7.5,8,7.6,"long"
"919","tt3499424","Hercules Reborn",2014,"Action, Adventure",95,"USA","English","Nick Lyon","John Hennigan, Christian Oliver, Marcus Shirock, James Duval, Dylan Vox, Christina Wolfe, Alistair A. Duff, Foued Mansour, Jeremy M. Inman, Jennifer Marie Paul, Khalid Ben Chegra, Aurelie Armelle Simone Chatellier, Rim Tounssi, Yassine Amer, Youness Lahlafi",NA,NA,3.7,3939,4.6,4,NA,3,3.9,3.7,3.1,NA,2.9,3.2,3.2,6.3,NA,4.6,6.8,570,6.6,3.4,6.4,3,"medium"
"920","tt3503840","Absolution - Le regole della vendetta",2015,"Action, Adventure, Crime",96,"Romania, USA, Ukraine","English","Keoni Waxman","Steven Seagal, Byron Mann, Howard Dell, Adina Stetcu, Vinnie Jones, Maria Bata, Cosmin Dominte, Sergiu Costache, George Remes, Sabina Branduse, Lavinia Geambasu, Massimo Dobrovic, Claudiu Bleont, Andreea Afloarei, Adina Galupa",NA,NA,4.5,2987,4.9,5,NA,4.8,4.3,4.5,4.4,NA,4.8,4.3,4.5,4.7,NA,6.2,4.5,70,4.5,4.1,4.6,4.3,"medium"
"921","tt3505754","Bachelors",2015,"Comedy",86,"USA","English","Kenny Young","Fred Willard, Anna Hutchison, David Faustino, Noel Gugliemi, Colin Egglesfield, Chris Owen, Brian White, Drew Fuller, Mariann Gavelo, Karishma Ahluwalia, Joel Rush, Gary Owen, Dan Martin, Kendra Andrews, Lily Berlina",NA,41527,3.9,396,4.3,4,NA,4.1,3.9,3.5,3.8,NA,4,3.9,3.4,4.1,NA,4.2,4,26,4.3,3.4,3.1,4,"short"
"922","tt3505812","The Black Rider: Revelation Road",2014,"Action, Drama, Fantasy",112,"USA","English","Gabriel Sabloff","David A.R. White, James Denton, Hilty Bowen, Michael Bailey Smith, Robert Gossett, Kevin Sorbo, Bruce Marchiano, Brian Bosworth, John Orr, Bradley Dorsey, Lance Channing, David de Vos, Shelley Robertson, Cristina Cibrian, Brooks Hannan",NA,NA,5.6,665,6.2,7,NA,6,5.1,5.9,5.2,NA,6,4.8,5.4,6.9,NA,7.2,6.3,34,7.2,5.2,6.4,4.5,"medium"
"923","tt3513548","Richard Jewell",2019,"Biography, Crime, Drama",131,"USA","English","Clint Eastwood","Paul Walter Hauser, Sam Rockwell, Brandon Stanley, Ryan Boz, Charles Green, Olivia Wilde, Mike Pniewski, Jon Hamm, Ian Gomez, Nina Arianda, Kathy Bates, Ronnie Allen, David Lengel, Beth Keener, Grant Roberts",22345542,43745542,7.5,48632,7.6,8,7.3,7.5,7.4,7.6,7.5,7.4,7.4,7.4,7.6,7.5,7,7.5,7.4,2020,7.8,7.1,7.5,7.4,"long"
"924","tt3515632","24 Hours",2015,"Action, Thriller",96,"USA","English","Timothy Woodward Jr.","Tom Sizemore, Mischa Barton, Timothy Woodward Jr., Michael Paré, Marlon Young, Jeremy London, Said Faraj, Matt Cinquanta, Chris Jai Alex, Isaac C. Singleton Jr., Jayde Rossi, Aria London, Omid Zader, Kerry Knuppe, Catherine Fetsco",NA,NA,2.9,594,3.9,3,NA,3.6,2.9,2.5,2.8,NA,3.6,2.8,2.5,3.5,NA,3.7,3.4,35,3.3,4.4,3.9,2.7,"medium"
"925","tt3521126","The Disaster Artist",2017,"Biography, Comedy, Drama",104,"USA","English","James Franco","Dave Franco, James Franco, Seth Rogen, Ari Graynor, Alison Brie, Jacki Weaver, Paul Scheer, Zac Efron, Josh Hutcherson, June Diane Raphael, Megan Mullally, Jason Mantzoukas, Andrew Santino, Nathan Fielder, Joe Mande",21120616,29820616,7.4,133498,7.4,7,7.6,7.5,7.3,7,7.4,7.6,7.5,7.3,7,7.3,7.7,7.4,7.2,6376,7,6.8,7.5,7.3,"medium"
"926","tt3526120","Uncertain Terms",2014,"Comedy, Drama",75,"USA","English","Nathan Silver","David Dahlbom, Adinah Dancyger, Casey Drogin, Hannah Gross, Tallie Medel, Caitlin Mehner, Bobbi Salvör Menuez, Gina Piersanti, Cindy Silver, Nathan Silver, Bettina Skye",NA,NA,5.8,326,6,6,NA,5.9,5.9,5.7,5.9,NA,6,6,5.6,5.5,NA,5.6,5.5,42,5.7,5.3,5.8,6,"short"
"927","tt3541080","Pod",2015,"Horror, Mystery, Sci-Fi",76,"USA","English","Mickey Keating","Lauren Ashley Carter, Dean Cates, Brian Morvant, Larry Fessenden, John Weselcouch, Forrest McClain",NA,NA,4.4,3301,4.5,5,NA,4.3,4.3,4.4,4.3,NA,4.5,4.4,4.3,4.3,NA,3.9,4.3,269,4.8,4.2,4.7,4.2,"short"
"928","tt3541124","Kill That Bitch",2014,"Horror",68,"USA","English","Dustin Mills","Bloodcountess Bathory, Jessica Cook, Josh Eal, Elysia S. Gipson, Haley Madison, Mandi Monroe, Dave Parker, Erin R. Ryan, Brandon Salkil",NA,NA,4.3,168,5,4.5,NA,3.4,4.3,4.9,3.9,NA,1.6,4.1,4.6,6.2,NA,7.5,4.6,12,6.7,2.8,4.5,4.2,"short"
"929","tt3544654","90210 Shark Attack",2014,"Drama, Horror, Sci-Fi",75,"USA","English","David DeCoteau","Donna Wilkes, Rachel Rosenstein, Braden Bacha, Jeffrey Decker, Jud Birza, Stephanie Shemanski, Nikki BreAnne Wells",NA,NA,1.7,230,2.2,1,8,2.2,1.6,1.8,1.6,NA,2.3,1.6,1.7,2.3,8,2.4,1.2,4,2.7,1.7,2.5,1.4,"short"
"930","tt3553378","Sugar Mountain",2016,"Drama, Thriller",106,"USA","English","Richard Gray","Jason Momoa, Cary Elwes, Melora Walters, Anna Hutchison, Haley Webb, Drew Roy, John Karna, Shane Coffey, Crawford Wilson, Yulia Klass, Steve Mouzakis, Nick Farnell, Patrick Sane, Ray D Jennings, Ron Holmstrom",NA,NA,5.4,3500,5.5,6,NA,5.5,5.3,5.6,5.4,NA,5.5,5.4,5.6,5.4,NA,5.4,5.3,266,5.7,5.1,5.4,5.4,"medium"
"931","tt3562266","Natale a Palm Springs",2014,"Comedy, Family",84,"USA","English","Fred Olen Ray","Patrick Muldoon, Dina Meyer, Ian Ziering, Bill Cobbs, David Chokachi, Erin Gray, Kirstin Dorn, Devin Lawrence, Mark Lindsay Chapman, Marliss Amiea, Michelle Bauer, Bob Bogard, Flavia Camilla, Russ Cugno, J Ferguson",NA,NA,5.2,215,5.5,5,NA,5.7,5.1,5,5,NA,4.8,5.2,4.7,5.3,NA,6.2,5.1,36,5.3,5,5.6,4.5,"short"
"932","tt3564200","Tooken",2015,"Action, Comedy",80,"USA","English","John Asher","Lee Tergesen, Reno Wilson, Lauren Stamile, Joyce Bulifant, Laura-Leigh, Cameron Van Hoy, Margaret Cho, Akon, Michael Blackson, Ray Abruzzo, Barbara Moore, Kelly Noonan, Matt Knudsen, Lauren Gores, Monty Cox",NA,NA,3.6,1504,4.1,4,4.5,3.9,3.6,3.6,3.6,5,3.9,3.6,3.5,3.7,4,4.1,3.3,44,4.2,3.8,3.8,3.5,"short"
